method name
RTSVGPath class>>Uganda,RTSVGPath class:args:ret:ByteString
RTSVGPath class>>Bolivia,RTSVGPath class:args:ret:ByteString
RTSVGPath class>>Cameroon,RTSVGPath class:args:ret:ByteString
RTAxisConfiguration>>maxValue,RTAxisConfiguration:args:ret:SmallInteger
RTDynamicStackedGrapher>>createShapeBuilder,RTDynamicStackedGrapher:args:ret:RTShapeBuilder
RTLayoutBuilder>>hasPartition,RTLayoutBuilder:args:ret:False
RTLayout>>leftContourOf:,RTRadialTreeLayout:args:RTElement:ret:RTElement,RTClusterLayout:args:RTElement:ret:RTElement
RTCalendarBuilder>>dateSelector,RTCalendarBuilder:args:ret:ByteSymbol
RTAbstractGraphLayout>>verticalGap,RTHorizontalTreeLayout:args:ret:SmallInteger,RTReversedHorizontalTreeLayout:args:ret:SmallInteger,RTTreeLayout:args:ret:SmallInteger
RTSVGPath class>>Belgium,RTSVGPath class:args:ret:ByteString
RTBoxPlotItem>>minRegularValue,RTBoxPlotItem:args:ret:SmallInteger
RTTreeMapBuilder>>prepareElementsForLayout:inRectangle:,RTTreeMapBuilder:args:Array:RTRectangleTreeMap:ret:Array
RTAbstractHorizontalTreeLayout>>defaultAttachPoint,RTHorizontalTreeLayout:args:ret:RTHorizontalAttachPoint,RTReversedHorizontalTreeLayout:args:ret:RTHorizontalAttachPoint
RTQuadTree class>>withAll:origin:corner:,RTQuadTree class:args:OrderedCollection:Point:Point:ret:RTQuadTree
RTShorterDistanceWithOffsetAttachPoint>>attachPointsFor:on:,RTShorterDistanceWithOffsetAttachPoint:args:RTEdge:RTElement:ret:Array
RTExtremityLineDecoration>>trachelShapeFor:from:to:,RTLineHead:args:RTEdge:Point:Point:ret:TRFilledArrowHeadShape,RTLineTail:args:RTEdge:Point:Point:ret:TRFilledCircleHeadShape
RTSlider>>value,RTSlider:args:ret:BoxedFloat64
RTShapeBuilder>>cross,RTShapeBuilder:args:ret:RTCompositeShape
RTRectangleTreeMap>>currentSubrectangle,RTRectangleTreeMap:args:ret:RTRectangleTreeMap
RTAnnounceableObject>>hasNotAttribute:,RTElement:args:ByteSymbol:ret:True
RTPieBuilder>>slice:,RTPieBuilder:args:BlockClosure:ret:RTGroup,RTPieBuilder:args:ByteSymbol:ret:RTGroup
RTDoubleBarBuilder>>createView,RTDoubleBarBuilder:args:ret:RTView
RTMultiColoredLine>>defaultColors,RTGradientColoredLine:args:ret:Array,RTMultiColoredLine:args:ret:Array
RTUMLClassBuilder>>methodselector,RTUMLClassBuilder:args:ret:ByteSymbol
RTSVGPath class>>Slovakia,RTSVGPath class:args:ret:ByteString
RTBoxPlotItem>>calculateQ1,RTBoxPlotItem:args:ret:SmallInteger
RTAxisConfiguration>>labelConversion,RTAxisConfiguration:args:ret:BlockClosure
RTGroup>>attributes,RTGroup:args:ret:Dictionary
RTGridView>>dashes,RTGridView:args:ret:UndefinedObject
RTEdgeBuilder>>connectFrom:toAll:,RTEdgeBuilder:args:ByteSymbol:ByteSymbol:ret:RTGroup,RTEdgeBuilder:args:ByteSymbol:BlockClosure:ret:RTGroup
RTShape class>>elementOn:,RTLabel class:args:ByteSymbol:ret:RTElement,RTBox class:args:Point:ret:RTElement,RTLabel class:args:ByteString:ret:RTElement
RTKiviatMetric>>maxValue,RTKiviatMetric:args:ret:UndefinedObject
RTAbstractData>>barChartWithBarTitle:rotation:color:,RTData:args:ByteSymbol:SmallInteger:Color:ret:RTShapeBuilder,RTMultipleData:args:ByteSymbol:SmallInteger:Color:ret:RTShapeBuilder
RTEdge>>isUsedInLayout,RTEdge:args:ret:True
RTAxisConfiguration>>defaultTitlePosition,RTAxisConfiguration:args:ret:Point
RTPalette class>>c7,RTPalette class:args:ret:Array
RTAxisConfiguration>>lineThickness,RTAxisConfiguration:args:ret:SmallInteger
RTEmptyArrow class>>trachelShapeClass,RTEmptyArrow class:args:ret:TREmptyArrowHeadShape class
RTAnchorConstraint>>anchorShape,RTAnchorConstraint:args:ret:RTEllipse
RTTheme class>>current,RTTheme class:args:ret:RTTheme
RTShorterDistanceAttachPoint>>attachPointsFor:on:,RTShorterDistanceAttachPoint:args:RTEdge:RTElement:ret:Array
RTAbstractElementShape>>borderWidthFor:,RTEllipse:args:RTElement:ret:SmallInteger,RTPolygon:args:RTElement:ret:SmallInteger,RTRoundedBox:args:RTElement:ret:SmallInteger,RTBox:args:RTElement:ret:SmallInteger,RTBox:args:RTCompoundElement:ret:SmallInteger
RTText>>fontFor:,RTText:args:RTElement:ret:LogicalFont
RTRectangleTreeMap class>>fromContainerBounds:withInset:,RTRectangleTreeMap class:args:Rectangle:SmallInteger:ret:RTRectangleTreeMap
RTScaleLog>>pow:,RTScaleLog:args:BoxedFloat64:ret:BoxedFloat64
RTAlignment>>rightMostElement,RTAlignment:args:ret:RTElement
RTBuilder>>shape,RTEdgeBuilder:args:ret:RTShapeBuilder,RTCityBuilder:args:ret:RTShapeBuilder,RTCircularTreeMapBuilder:args:ret:RTShapeBuilder,RTSlider:args:ret:RTShapeBuilder,RTPieBuilder:args:ret:RTShapeBuilder,RTMondrian:args:ret:RTBoundedShapeBuilder,RTKiviatBuilder:args:ret:RTShapeBuilder,RTSunburstBuilder:args:ret:RTShapeBuilder,RTBuilder:args:ret:RTShapeBuilder,RTUMLClassBuilder:args:ret:RTShapeBuilder,RTBundleBuilder:args:ret:RTShapeBuilder,RTDoubleBarBuilder:args:ret:RTShapeBuilder,RTTreeMapBuilder:args:ret:RTShapeBuilder,RTExploraBuilder:args:ret:RTShapeBuilder,RTDynamicStackedGrapher:args:ret:RTShapeBuilder,RTAreaBuilder:args:ret:RTShapeBuilder,RTMondrianViewBuilder:args:ret:RTMondrianShapeBuilder
RTStackBarPlot>>addLegendIfNecessary,RTStackBarPlot:args:ret:RTStackBarPlot
RTData>>selectElementsForAddingBarTitle,RTData:args:ret:RTGroup
RTRectangleTreeMap>>computeVerticalRemainingSubrectangleFrom:,RTRectangleTreeMap:args:OrderedCollection:ret:RTRectangleTreeMap
RTSVGPath class>>Suriname,RTSVGPath class:args:ret:ByteString
RTAxisRenderer>>rotateLabelIfNecessary:,RTAxisRenderer:args:RTElement:ret:RTAxisRenderer
RTScaleLog>>invert:,RTScaleLog:args:SmallInteger:ret:BoxedFloat64
RTAxisConfiguration>>title,RTAxisConfiguration:args:ret:ByteString
RTSVGPath class>>Panama,RTSVGPath class:args:ret:ByteString
RTSVGPath class>>africa,RTSVGPath class:args:ret:Array
RTAbstractCompactTree>>leftSiblingOf:,RTRadialTreeLayout:args:RTElement:ret:UndefinedObject
RTAnnounceableObject>>attributeAt:ifAbsent:,RTElement:args:ByteSymbol:BlockClosure:ret:SmallInteger
RTAbstractDSM>>defaultTopLabelRotation,RTDSM:args:ret:SmallInteger
RTSunburstBuilder>>createElements:nesting:leaves:depth:,RTSunburstBuilder:args:FileReference:ByteSymbol:ByteSymbol:SmallInteger:ret:RTElement,RTSunburstBuilder:args:FileReference:Array:Array:SmallInteger:ret:RTElement
RTLineDecoration>>trachelShapeFor:,RTSimpleArrowHead:args:RTEdge:ret:TRSimpleArrowShape,RTEmptyArrowHead:args:RTEdge:ret:TREmptyArrowHeadShape
RTCircleTree class>>combine:with:,RTCircleTree class:args:RTCircleTree:RTCircleTree:ret:RTCircleTree
RTAbstractAverageDecorator>>label:on:,RTAverageDecorator:args:ByteString:Point:ret:RTElement
RTLabelGenerator>>w:c:d:l:,RTLabelGenerator:args:Fraction:BoxedFloat64:Fraction:SmallInteger:ret:BoxedFloat64,RTLabelGenerator:args:SmallInteger:BoxedFloat64:Fraction:SmallInteger:ret:BoxedFloat64,RTLabelGenerator:args:BoxedFloat64:BoxedFloat64:Fraction:SmallInteger:ret:BoxedFloat64,RTLabelGenerator:args:BoxedFloat64:BoxedFloat64:SmallInteger:SmallInteger:ret:BoxedFloat64,RTLabelGenerator:args:BoxedFloat64:SmallInteger:Fraction:SmallInteger:ret:BoxedFloat64,RTLabelGenerator:args:SmallInteger:BoxedFloat64:SmallInteger:SmallInteger:ret:BoxedFloat64,RTLabelGenerator:args:Fraction:BoxedFloat64:SmallInteger:SmallInteger:ret:BoxedFloat64,RTLabelGenerator:args:Fraction:BoxedFloat64:BoxedFloat64:SmallInteger:ret:BoxedFloat64,RTLabelGenerator:args:SmallInteger:BoxedFloat64:BoxedFloat64:SmallInteger:ret:BoxedFloat64,RTLabelGenerator:args:BoxedFloat64:SmallInteger:SmallInteger:SmallInteger:ret:BoxedFloat64
RTMondrian>>edgesFrom:,RTMondrian:args:ByteSymbol:ret:RTGroup
RTDuplicationBetweenPackages>>label,RTDuplicationBetweenPackages:args:ret:ByteString
RTSVGPath class>>Switzerland,RTSVGPath class:args:ret:ByteString
RTView>>elements,RTView:args:ret:RTGroup
RTUMLClassBuilder>>lineShape,RTUMLClassBuilder:args:ret:RTShapeBuilder
RTSVGPath class>>Armenia,RTSVGPath class:args:ret:ByteString
RTNameCloud>>createView,RTNameCloud:args:ret:RTView
RTArc>>externalRadiusFor:,RTArc:args:RTElement:ret:TRVIAnimatedValue
RTHorizontalAttachPoint>>basicStartingPointOf:,RTHorizontalAttachPoint:args:RTEdge:ret:Point
RTColorPalette>>palette,RTCPQualitative:args:ret:Dictionary,RTCPSequential:args:ret:Dictionary,RTCPDiverging:args:ret:Dictionary
RTShapeBuilder>>createdElements,RTShapeBuilder:args:ret:OrderedCollection
RTAbstractGrapher>>createLegendBuilder,RTGrapher:args:ret:RTLegendBuilder
RTVerticalLineLayout>>positionOriginalPointer:,RTVerticalLineLayout:args:OrderedCollection:ret:Point
RTSpectrograph>>setTitleIfNecessary,RTSpectrograph:args:ret:RTSpectrograph
RTSVGPath class>>Philippines,RTSVGPath class:args:ret:ByteString
RTLabelLegendItem>>execute,RTLabelLegendItem:args:ret:RTGroup
RTSVGPath class>>Austria,RTSVGPath class:args:ret:ByteString
RTBoxPlotDataSet>>renderBoxPlotIn:item:,RTBoxPlotDataSet:args:RTView:RTBoxPlotItem:ret:RTBoxPlotDataSet
RTMockElement>>extent,RTMockElement:args:ret:Point
RTAbstractTreeBuilder>>childrenKey,RTCircularTreeMapBuilder:args:ret:ByteSymbol,RTTreeMapBuilder:args:ret:ByteSymbol,RTSunburstBuilder:args:ret:ByteSymbol
RTAbstractDataSet>>maxY,RTBoxPlotDataSet:args:ret:SmallInteger,RTDataSet:args:ret:BoxedFloat64
RTTabTable>>valuesOfColumn:,RTTabTable:args:SmallInteger:ret:Array
RTAbstractCircleLayout>>computeIncrementalAngleFor:,RTCircleLayout:args:OrderedCollection:ret:BoxedFloat64,RTWeightedCircleLayout:args:OrderedCollection:ret:BoxedFloat64
RTElement>>connectedEdges,RTElement:args:ret:RTGroup,RTCompoundElement:args:ret:RTGroup
RTAbstractTreeBuilder>>from:using:,RTTreeMapBuilder:args:Array:BlockClosure:ret:Array,RTSunburstBuilder:args:Array:ByteSymbol:ret:Array,RTCircularTreeMapBuilder:args:Array:BlockClosure:ret:Array,RTTreeMapBuilder:args:Interval:BlockClosure:ret:Array,RTSunburstBuilder:args:Array:BlockClosure:ret:Array,RTCircularTreeMapBuilder:args:Array:ByteSymbol:ret:Array,RTTreeMapBuilder:args:Array:ByteSymbol:ret:Array
RTAbstractLine>>startingPointOf:,RTArrowedLine:args:RTEdge:ret:Point
RTBezierLine>>trachelShapeFor:,RTBezierLine:args:RTEdge:ret:TRBezierShape
RTViewFolderScript>>label,RTViewFolderScript:args:ret:ByteString
RTSVGPath class>>Zimbabwe,RTSVGPath class:args:ret:ByteString
RTAbstractLine>>endingPointOf:,RTArrowedLine:args:RTEdge:ret:Point
RTAbstractTreeBuilder>>explore:using:,RTCircularTreeMapBuilder:args:Collection class:ByteSymbol:ret:RTElement,RTTreeMapBuilder:args:SmallInteger:BlockClosure:ret:RTElement,RTSunburstBuilder:args:TREvent class:ByteSymbol:ret:RTElement,RTSunburstBuilder:args:TRShape class:ByteSymbol:ret:RTElement,RTCircularTreeMapBuilder:args:Morph class:ByteSymbol:ret:RTElement,RTSunburstBuilder:args:Collection class:ByteSymbol:ret:RTElement,RTSunburstBuilder:args:Array:BlockClosure:ret:RTElement,RTCircularTreeMapBuilder:args:SmallInteger:BlockClosure:ret:RTElement,RTCircularTreeMapBuilder:args:RTObject class:ByteSymbol:ret:RTElement,RTTreeMapBuilder:args:Collection class:ByteSymbol:ret:RTElement,RTSunburstBuilder:args:RTObject class:ByteSymbol:ret:RTElement,RTSunburstBuilder:args:SmallInteger:BlockClosure:ret:RTElement,RTSunburstBuilder:args:Morph class:ByteSymbol:ret:RTElement
RTEdgeBuilder>>connectFrom:to:,RTEdgeBuilder:args:BlockClosure:BlockClosure:ret:RTGroup,RTEdgeBuilder:args:ByteSymbol:ByteSymbol:ret:RTGroup,RTEdgeBuilder:args:UndefinedObject:BlockClosure:ret:RTGroup,RTEdgeBuilder:args:ByteSymbol:BlockClosure:ret:RTGroup,RTEdgeBuilder:args:BlockClosure:ByteSymbol:ret:RTGroup
RTAbstractTreeBuilder>>minWeightValue,RTCircularTreeMapBuilder:args:ret:SmallInteger
RTUMLClassBuilder>>boxShape:,RTUMLClassBuilder:args:RTShapeBuilder:ret:RTShapeBuilder
RTRectangleTreeMap>>computeHorizontalRemainingSubrectangleFrom:,RTRectangleTreeMap:args:OrderedCollection:ret:RTRectangleTreeMap
RTColorInterpolator>>interpolate:,RTColorInterpolator:args:SmallInteger:ret:Color,RTColorInterpolator:args:Fraction:ret:Color,RTColorInterpolator:args:BoxedFloat64:ret:Color
RTUMLClassBuilder>>attributeShape:,RTUMLClassBuilder:args:RTShapeBuilder:ret:RTShapeBuilder
RTLayoutBuilder>>sunburstWithArcWidth:,RTLayoutBuilder:args:SmallInteger:ret:RTSunburstConstantWidthLayout
RTQuadTree>>corner,RTQuadTree:args:ret:Point
RTSVGPath class>>Denmark,RTSVGPath class:args:ret:ByteString
RTAbstractLine>>withVerticallAttachPoint,RTLine:args:ret:RTVerticalAttachPoint,RTMultiLine:args:ret:RTVerticalAttachPoint,RTArrowedLine:args:ret:RTVerticalAttachPoint
RTSVGPath class>>Namibia,RTSVGPath class:args:ret:ByteString
RTSVGPath class>>DominicanRepublic,RTSVGPath class:args:ret:ByteString
RTSVGPath class>>countries,RTSVGPath class:args:ret:Array
RTAbstractDSM>>rowAt:,RTDSM:args:SmallInteger:ret:Array
RTSVGPath class>>Belarus,RTSVGPath class:args:ret:ByteString
RTSVGPath class>>Togo,RTSVGPath class:args:ret:ByteString
RTPalette class>>c1,RTPalette class:args:ret:Array
RTGrapher>>minYFromDataSets,RTGrapher:args:ret:SmallInteger
RTScale class>>linear,RTScale class:args:ret:RTScaleLinear
RTCompositeShape>>updateFor:trachelShape:,RTCompositeShape:args:RTEdge:TRCompositeShape:ret:TRCompositeShape
RTRectanglePackLayout>>extentByInserting:into:,RTRectanglePackLayout:args:Rectangle:Rectangle:ret:BoxedFloat64
RTElement>>extent,RTElement:args:ret:Point,RTCompoundElement:args:ret:Point
RTNiceStepSizeGenerator>>offsets:q:,RTNiceStepSizeGenerator:args:SmallInteger:BoxedFloat64:ret:Array,RTNiceStepSizeGenerator:args:SmallInteger:SmallInteger:ret:Array
RTLayoutBuilder>>grid,RTLayoutBuilder:args:ret:RTGridLayout
RTQuadTree>>leaf,RTQuadTree:args:ret:False
RTPolygon class>>square,RTPolygon class:args:ret:RTPolygon
RTAbstractFlowLayout>>defaultMaxWidth,RTFlowLayout:args:ret:BlockClosure,RTHorizontalFlowLayout:args:ret:BlockClosure
RTQuadTree>>cx,RTQuadTree:args:ret:BoxedFloat64
RTSVGPath class>>Moldova,RTSVGPath class:args:ret:ByteString
RTMenuActivable>>initializeElement:,RTMenuActivable:args:RTElement:ret:RTMenuActivable
RTAbstractAverageDecorator>>label:on:color:,RTAverageDecorator:args:ByteString:Point:Color:ret:RTElement
RTExploraBuilder>>explorePopUp,RTExploraBuilder:args:ret:BlockClosure
RTAbstractGrapher>>extent,RTGrapher:args:ret:Point,RTTimeline:args:ret:Point,RTDynamicStackedGrapher:args:ret:Point
RTLabelGenerator>>vMin:max:step:,RTLabelGenerator:args:SmallInteger:SmallInteger:Fraction:ret:SmallInteger,RTLabelGenerator:args:SmallInteger:Fraction:Fraction:ret:SmallInteger,RTLabelGenerator:args:BoxedFloat64:BoxedFloat64:BoxedFloat64:ret:SmallInteger,RTLabelGenerator:args:Fraction:SmallInteger:Fraction:ret:SmallInteger,RTLabelGenerator:args:SmallInteger:SmallInteger:SmallInteger:ret:SmallInteger,RTLabelGenerator:args:SmallInteger:LargePositiveInteger:SmallInteger:ret:SmallInteger,RTLabelGenerator:args:Fraction:Fraction:Fraction:ret:SmallInteger
RTLabelGenerator>>simplicity:max:step:,RTLabelGenerator:args:SmallInteger:SmallInteger:Fraction:ret:Fraction,RTLabelGenerator:args:SmallInteger:Fraction:Fraction:ret:Fraction,RTLabelGenerator:args:BoxedFloat64:BoxedFloat64:BoxedFloat64:ret:Fraction,RTLabelGenerator:args:Fraction:SmallInteger:Fraction:ret:Fraction,RTLabelGenerator:args:SmallInteger:SmallInteger:SmallInteger:ret:SmallInteger,RTLabelGenerator:args:SmallInteger:LargePositiveInteger:SmallInteger:ret:SmallInteger,RTLabelGenerator:args:Fraction:Fraction:Fraction:ret:Fraction
RTBorderAttachPoint>>borderPointFrom:to:via:,RTBorderAttachPoint:args:GRectangle:GEllipse:GLineSegment:ret:Point,RTBorderAttachPoint:args:GRectangle:GRectangle:GLineSegment:ret:Point,RTBorderAttachPoint:args:GRectangle:GRoundedRectangle:GLineSegment:ret:Point,RTBorderAttachPoint:args:GEllipse:GEllipse:GLineSegment:ret:Point,RTBorderAttachPoint:args:GEllipse:GRectangle:GLineSegment:ret:Point,RTBorderAttachPoint:args:GRoundedRectangle:GRectangle:GLineSegment:ret:Point
RTGrapher>>axisY,RTGrapher:args:ret:RTAxisConfiguration
RTLegendBuilder>>addColoredText:color:,RTLegendBuilder:args:ByteString:Color:ret:RTLegendBuilder
RTShapedObject>>view,RTElement:args:ret:RTView,RTEdge:args:ret:RTView
RTMondrianFrame>>depth,RTMondrianFrame:args:ret:SmallInteger
RTColorPalette class>>sequential,RTColorPalette class:args:ret:RTCPSequential
RTAbstractGraphLayout>>cachedParents,RTTreeLayout:args:ret:IdentityDictionary,RTHorizontalTreeLayout:args:ret:IdentityDictionary,RTReversedHorizontalTreeLayout:args:ret:IdentityDictionary,RTClusterLayout:args:ret:IdentityDictionary,RTRadialTreeLayout:args:ret:IdentityDictionary
RTAbstractGrapherDecorator>>label:above:,RTAverageDecorator:args:ByteString:Point:ret:RTElement
RTDraggableSnapToGrid>>initializeElement:,RTDraggableSnapToGrid:args:RTElement:ret:RTDraggableSnapToGrid
RTGrapher>>maxYFromDataSets,RTGrapher:args:ret:SmallInteger
RTAxisAdaptedBuilder>>margin,RTAxisAdaptedBuilder:args:ret:SmallInteger
RTExploraBuilder>>newNodeId,RTExploraBuilder:args:ret:SmallInteger
RTDSM>>colorForNonDependency,RTDSM:args:ret:Color
RTSpectrograph>>createShapeBuilder,RTSpectrograph:args:ret:RTShapeBuilder
RTSVGPath class>>Pakistan,RTSVGPath class:args:ret:ByteString
RTStackBarPlot>>normalizer,RTStackBarPlot:args:ret:RTMetricNormalizer
RTSVGPath class>>Tanzania,RTSVGPath class:args:ret:ByteString
RTSVGPath class>>Mauritania,RTSVGPath class:args:ret:ByteString
RTSVGPath class>>Russia,RTSVGPath class:args:ret:ByteString
RTSelectiveShape>>labelShape,RTSelectiveShape:args:ret:RTTextPath
RTCircularTreeMapBuilder>>defaultBase,RTCircularTreeMapBuilder:args:ret:SmallInteger
RTLegendBuilder>>addColor:text:,RTLegendBuilder:args:Color:ByteString:ret:RTLegendBuilder,RTLegendBuilder:args:Color:ByteSymbol:ret:RTLegendBuilder
RTCityBuilder>>getCityName:,RTCityBuilder:args:Array:ret:ByteString
RTLabel>>trachelShapeForMultiLine:,RTLabel:args:RTElement:ret:TRCompositeShape
RTIcon class>>smallRoassal,RTIcon class:args:ret:Form
RTView>>setUpCanvas,RTView:args:ret:TRCanvas
RTTreeMapBuilder>>getRemainingSpace,RTTreeMapBuilder:args:ret:SmallInteger
RTShapeBuilder>>current,RTBoundedShapeBuilder:args:ret:RTEllipse,RTRouteBuilder:args:ret:RTLine,RTShapeBuilder:args:ret:RTBox
RTExtremityLineDecoration>>shape,RTLineTail:args:ret:RTFilledCircle class,RTLineHead:args:ret:RTFilledArrow class
RTForceBasedLayout>>shouldUseProgressBar,RTOptimizedForceBasedLayout:args:ret:True,RTForceBasedLayout:args:ret:True
RTSVGPath class>>Bangladesh,RTSVGPath class:args:ret:ByteString
RTBoxPlotDataSet>>xScale,RTBoxPlotDataSet:args:ret:RTLinearTransformation
RTAbstractLine class>>edgeFrom:to:,RTLine class:args:RTElement:RTElement:ret:RTEdge
RTSVGPath class>>Greece,RTSVGPath class:args:ret:ByteString
RTPieBuilder>>ratioOf:,RTPieBuilder:args:TRCircleHeadShape class:ret:Fraction,RTPieBuilder:args:TRNoShape class:ret:Fraction,RTPieBuilder:args:RTDecoratedLine class:ret:Fraction,RTPieBuilder:args:TRRotatedLabelShape class:ret:Fraction,RTPieBuilder:args:TRBoxShape class:ret:Fraction,RTPieBuilder:args:RTAbstractArrowedLine class:ret:Fraction,RTPieBuilder:args:TRCompositeShape class:ret:Fraction,RTPieBuilder:args:RTSimpleArrowHead class:ret:Fraction,RTPieBuilder:args:RTDoubleArrowedLine class:ret:Fraction,RTPieBuilder:args:TRTextPath class:ret:Fraction,RTPieBuilder:args:RTAbstractElementShape class:ret:Fraction,RTPieBuilder:args:RTRotatedLabel class:ret:Fraction,RTPieBuilder:args:RTBox class:ret:Fraction,RTPieBuilder:args:RTText class:ret:Fraction,RTPieBuilder:args:RTLabel class:ret:Fraction,RTPieBuilder:args:RTArc class:ret:Fraction,RTPieBuilder:args:RTSelectiveShape class:ret:Fraction,RTPieBuilder:args:TRBezier3Shape class:ret:Fraction,RTPieBuilder:args:TRFilledArrowHeadShape class:ret:Fraction,RTPieBuilder:args:TRNoDecoratorShape class:ret:Fraction,RTPieBuilder:args:RTEditableLabel class:ret:Fraction,RTPieBuilder:args:TRDiamondShape class:ret:Fraction,RTPieBuilder:args:TRAbstractArrowHeadShape class:ret:Fraction,RTPieBuilder:args:RTStyledMultiLine class:ret:Fraction,RTPieBuilder:args:OrderedCollection class:ret:Fraction,RTPieBuilder:args:Dictionary class:ret:Fraction,RTPieBuilder:args:TRPolygonShape class:ret:Fraction,RTPieBuilder:args:RTBezier3Line class:ret:Fraction,RTPieBuilder:args:TRStyledLineShape class:ret:Fraction,RTPieBuilder:args:RTSparkline class:ret:Fraction,RTPieBuilder:args:RTOSM class:ret:Fraction,RTPieBuilder:args:RTNoShape class:ret:Fraction,RTPieBuilder:args:RTSVGPathBezierLine class:ret:Fraction,RTPieBuilder:args:RTArrowedLine class:ret:Fraction,RTPieBuilder:args:RTMultiColoredLine class:ret:Fraction,RTPieBuilder:args:TRAbstractLineDecoratorShape class:ret:Fraction,RTPieBuilder:args:TRFilledCircleHeadShape class:ret:Fraction,RTPieBuilder:args:TRSVGPath class:ret:Fraction,RTPieBuilder:args:RTBezierLine class:ret:Fraction,RTPieBuilder:args:TROSMShape class:ret:Fraction,RTPieBuilder:args:TRRoundedBoxShape class:ret:Fraction,RTPieBuilder:args:TRSimpleArrowShape class:ret:Fraction,RTPieBuilder:args:RTLineHead class:ret:Fraction,RTPieBuilder:args:Set class:ret:Fraction,RTPieBuilder:args:TRBitmapShape class:ret:Fraction,RTPieBuilder:args:TRLabelShape class:ret:Fraction,RTPieBuilder:args:RTAbstractLine class:ret:Fraction,RTPieBuilder:args:RTDiamond class:ret:Fraction,RTPieBuilder:args:RTRoundedBox class:ret:Fraction,RTPieBuilder:args:TRSVGPathLineShape class:ret:Fraction,RTPieBuilder:args:RTEmptyArrowHead class:ret:Fraction,RTPieBuilder:args:Collection class:ret:Fraction,RTPieBuilder:args:RTCompositeShape class:ret:Fraction,RTPieBuilder:args:RTBitmap class:ret:Fraction,RTPieBuilder:args:TRShape class:ret:Fraction,RTPieBuilder:args:RTGradientColoredLine class:ret:Fraction,RTPieBuilder:args:TREllipseShape class:ret:Fraction,RTPieBuilder:args:RTSVGPath class:ret:Fraction,RTPieBuilder:args:TRBezierShape class:ret:Fraction,RTPieBuilder:args:TRLineShape class:ret:Fraction,RTPieBuilder:args:SmallInteger:ret:Fraction,RTPieBuilder:args:TRAbstractLineShape class:ret:Fraction,RTPieBuilder:args:RTExtensibleLabel class:ret:Fraction,RTPieBuilder:args:RTShape class:ret:Fraction,RTPieBuilder:args:TRFilledDiamondShape class:ret:Fraction,RTPieBuilder:args:RTSVGPathLine class:ret:Fraction,RTPieBuilder:args:TRArcLineShape class:ret:Fraction,RTPieBuilder:args:RTMultiLine class:ret:Fraction,RTPieBuilder:args:TRTextShape class:ret:Fraction,RTPieBuilder:args:TREmptyArrowHeadShape class:ret:Fraction,RTPieBuilder:args:TRClipBoxShape class:ret:Fraction,RTPieBuilder:args:TREmptyNarrowArrowHeadShape class:ret:Fraction,RTPieBuilder:args:TRExtensibleLabelShape class:ret:Fraction,RTPieBuilder:args:RTLine class:ret:Fraction,RTPieBuilder:args:TRStyledLabelShape class:ret:Fraction,RTPieBuilder:args:RTLineTail class:ret:Fraction,RTPieBuilder:args:RTPolygon class:ret:Fraction,RTPieBuilder:args:RTExtremityLineDecoration class:ret:Fraction,RTPieBuilder:args:TRCanvasGridShape class:ret:Fraction,RTPieBuilder:args:RTTextPath class:ret:Fraction,RTPieBuilder:args:TRAbstractBoxShape class:ret:Fraction,RTPieBuilder:args:RTArcLine class:ret:Fraction,RTPieBuilder:args:RTLineDecoration class:ret:Fraction,RTPieBuilder:args:RTStyledLabel class:ret:Fraction,RTPieBuilder:args:TRArcShape class:ret:Fraction,RTPieBuilder:args:RTEllipse class:ret:Fraction,RTPieBuilder:args:TRFilledNarrowArrowHeadShape class:ret:Fraction,RTPieBuilder:args:RTClipBox class:ret:Fraction,RTPieBuilder:args:RTDirectedLine class:ret:Fraction
RTMondrian>>createInteractionBuilder,RTMondrian:args:ret:RTInteractionBuilder
RTVerticalLineLayout>>movePointer:accordingToFigure:,RTVerticalLineLayout:args:Point:RTGroup:ret:Point,RTVerticalLineLayout:args:Point:TRLabelShape:ret:Point,RTVerticalLineLayout:args:Point:RTElement:ret:Point
RTLabeled>>isTop,RTLabeled:args:ret:True
RTEdge>>height,RTEdge:args:ret:SmallInteger
RTExploraBuilder>>defaultLineShape,RTExploraBuilder:args:ret:RTLine
RTData>>points:,RTData:args:SortedCollection:ret:RTGroup,RTData:args:Interval:ret:RTGroup,RTData:args:OrderedCollection:ret:RTGroup,RTData:args:Array:ret:RTGroup
RTElement>>position,RTElement:args:ret:Point
RTAbstractGrapher>>axisY,RTGrapher:args:ret:RTAxisConfiguration,RTTimeline:args:ret:RTAxisConfiguration,RTDynamicStackedGrapher:args:ret:RTAxisConfiguration
RTSVGPath class>>Taiwan,RTSVGPath class:args:ret:ByteString
RTAbstractDataSet>>defaultMinValue,RTBoxPlotDataSet:args:ret:SmallInteger,RTDataSet:args:ret:SmallInteger
RTAbstractGrapher>>axisY,RTGrapher:args:ret:RTAxisConfiguration,RTTimeline:args:ret:RTAxisConfiguration,RTDynamicStackedGrapher:args:ret:RTAxisConfiguration
RTSVGPath class>>Taiwan,RTSVGPath class:args:ret:ByteString
RTNColorLinearNormalizer>>highColorFor:,RTNColorLinearNormalizer:args:SmallInteger:ret:Color,RTNColorLinearNormalizer:args:LargePositiveInteger:ret:Color,RTNColorLinearNormalizer:args:BoxedFloat64:ret:Color
